"method","auroc","delta_w","ari","k","exactC","seed","scenario","tmfg_avail","oracle_na","rho_C","rho_D","gini_C","gini_D","obar_C","obar_D","rt"
"oracle",0,-0.420597742038607,NA,NA,NA,202608250049,"primary",0.9,0,0.172231209700326,0.245939415088744,0.165207568524624,0.164810247189801,0.101727731575714,0.0110139846553358,0.574
"over",1,0.0145537648421538,1,3,TRUE,202608250049,"primary",0.9,0,0.172231209700326,0.245939415088744,0.165207568524624,0.164810247189801,0.101727731575714,0.0110139846553358,0.574
"raw",0.0666666666666667,-0.0737082053884184,1,3,TRUE,202608250049,"primary",0.9,0,0.172231209700326,0.245939415088744,0.165207568524624,0.164810247189801,0.101727731575714,0.0110139846553358,0.574
"cw",1,0.0187894800140584,1,3,TRUE,202608250050,"primary",0.9,0,0.189184423943751,0.177568686925924,0.154276867124852,0.154078608677688,0.117551071595195,-0.0112280366599001,0.514
"gini",0.5,0.00947298971855526,1,3,TRUE,202608250050,"primary",0.9,0,0.189184423943751,0.177568686925924,0.154276867124852,0.154078608677688,0.117551071595195,-0.0112280366599001,0.514
"oracle",0,-0.348157462360071,NA,NA,NA,202608250050,"primary",0.9,0,0.189184423943751,0.177568686925924,0.154276867124852,0.154078608677688,0.117551071595195,-0.0112280366599001,0.514
"over",1,0.0223588372957919,1,3,TRUE,202608250050,"primary",0.9,0,0.189184423943751,0.177568686925924,0.154276867124852,0.154078608677688,0.117551071595195,-0.0112280366599001,0.514
"raw",0.516666666666667,0.011615737017827,1,3,TRUE,202608250050,"primary",0.9,0,0.189184423943751,0.177568686925924,0.154276867124852,0.154078608677688,0.117551071595195,-0.0112280366599001,0.514
"cw",0.966666666666667,0.0122832933877538,0.607260726072607,3,FALSE,202608250051,"primary",0.6,0,0.165032366865853,0.200710066768361,0.175627363018385,0.161804878321562,0.100138868665156,-0.00541768998895453,0.795
"gini",0.333333333333333,-0.034791190637031,0.607260726072607,3,FALSE,202608250051,"primary",0.6,0,0.165032366865853,0.200710066768361,0.175627363018385,0.161804878321562,0.100138868665156,-0.00541768998895453,0.795
"oracle",0,-0.408478810648692,NA,NA,NA,202608250051,"primary",0.6,0,0.165032366865853,0.200710066768361,0.175627363018385,0.161804878321562,0.100138868665156,-0.00541768998895453,0.795
"over",0.966666666666667,0.0150238328229582,0.607260726072607,3,FALSE,202608250051,"primary",0.6,0,0.165032366865853,0.200710066768361,0.175627363018385,0.161804878321562,0.100138868665156,-0.00541768998895453,0.795
"raw",0.366666666666667,-0.0356776999025084,0.607260726072607,3,FALSE,202608250051,"primary",0.6,0,0.165032366865853,0.200710066768361,0.175627363018385,0.161804878321562,0.100138868665156,-0.00541768998895453,0.795
"cw",0.95,0.0115446229895077,1,3,TRUE,202608250052,"primary",0.9,0,0.171306291600077,0.216061156689819,0.163608293102782,0.152022422228018,0.105287479400214,0.0166050068608816,0.805
